"Google Click ID","Conversion Time","Conversion Name","Conversion Value","Conversion Currency",subscriptionid,campaign,location
EAIaIQobChMI05-vv6_ChwMVIGhHAR3msyJyEAAYASADEgLl7_D_BwE,2024-07-25T14:12:00-0500,"Billable Google Ads Call",984.00,USD,1438991,"-All Locations | Pest Low Cost | Search 7.24",https://fox-pest.com/locations/?pest=mosquitoes&service=control&loc_interest_ms=&loc_physical_ms=9002560&gad_source=1&gclid=EAIaIQobChMI05-vv6_ChwMVIGhHAR3msyJyEAAYASADEgLl7_D_BwE
EAIaIQobChMI2JfzjLTChwMV4DMIBR0m5gp4EAAYASAAEgJ4Q_D_BwE,2024-07-25T14:37:00-0500,"Billable Google Ads Call",1070.00,USD,1439022,"-All Locations | Pest Low Cost | Search 7.24",https://fox-pest.com/local-location/?pest=rodents&service=removal&loc_interest_ms=&loc_physical_ms=9002252&gad_source=1&gbraid=0AAAAACVgtGAUgNmTp-NLlgmaYQiZSvm-o&gclid=EAIaIQobChMI2JfzjLTChwMV4DMIBR0m5gp4EAAYASAAEgJ4Q_D_BwE
CjwKCAjw74e1BhBnEiwAbqOAjN6Kk9StiVytoKt8aRzixnxG8AGaCatvN9sQtaFqy9CzDUFSMGXaPhoCDkMQAvD_BwE,2024-07-25T14:52:00-0500,"Billable Google Ads Call",770.00,USD,1439032,"-All Locations 7.24",https://fox-pest.com/local-location/?pest=ants&service=control&loc_interest_ms=&loc_physical_ms=9006683&gad_source=1&gbraid=0AAAAACVgtGBR-K5dmAR0MoR9aJhgdpR1-&gclid=CjwKCAjw74e1BhBnEiwAbqOAjN6Kk9StiVytoKt8aRzixnxG8AGaCatvN9sQtaFqy9CzDUFSMGXaPhoCDkMQAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjMoaD7T4JC45IkzRIJtJfWdhJijQKpMFNLrULQoCx_BHOfP4_Dy0zhoCjL4QAvD_BwE,2024-07-25T14:11:00-0500,"Billable Google Ads Call",982.00,USD,1438993,"-All Locations 7.24",https://fox-pest.com/local-location/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9005670&gad_source=1&gclid=CjwKCAjw74e1BhBnEiwAbqOAjMoaD7T4JC45IkzRIJtJfWdhJijQKpMFNLrULQoCx_BHOfP4_Dy0zhoCjL4QAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjIu-bXOe37inAB72Nfr9vmCVeZqX-oQvc3zILrQduJ-ynlGWv8EhIhoCPxsQAvD_BwE,2024-07-25T17:43:00-0500,"Billable Google Ads Call",803.00,USD,1439394,"-All Locations 7.24",https://fox-pest.com/local-location/?pest=yellow-jacket&service=control&loc_interest_ms=&loc_physical_ms=9007578&gad_source=1&gclid=CjwKCAjw74e1BhBnEiwAbqOAjIu-bXOe37inAB72Nfr9vmCVeZqX-oQvc3zILrQduJ-ynlGWv8EhIhoCPxsQAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjHC8CYpeEH0C-CV6MPNCWPp4Vpbb_rjPTm5by25ivrRAgL8mRlMcvxoCbpAQAvD_BwE,2024-07-25T16:54:00-0500,"Billable Google Ads Call",325.00,USD,1439254,"-All Locations | Pest Low Cost | Search 7.24",https://fox-pest.com/local-location/?pest=yellow-jackets&service=removal&loc_interest_ms=&loc_physical_ms=9002019&gad_source=1&gbraid=0AAAAACVgtGAUgNmTp-NLlgmaYQiZSvm-o&gclid=CjwKCAjw74e1BhBnEiwAbqOAjHC8CYpeEH0C-CV6MPNCWPp4Vpbb_rjPTm5by25ivrRAgL8mRlMcvxoCbpAQAvD_BwE
EAIaIQobChMIyK6Nr7LChwMVXmRHAR1CNBjkEAAYASAAEgKcHvD_BwE,2024-07-25T14:25:00-0500,"Billable Google Ads Call",980.00,USD,1439363,"-All Locations | Pest Low Cost | Search 7.24",https://fox-pest.com/local-location/?pest=bees&service=hive%20removal&loc_interest_ms=&loc_physical_ms=9004447&gad_source=1&gbraid=0AAAAACVgtGAUgNmTp-NLlgmaYQiZSvm-o&gclid=EAIaIQobChMIyK6Nr7LChwMVXmRHAR1CNBjkEAAYASAAEgKcHvD_BwE
EAIaIQobChMI-bzJu_jnhwMVwAtPCB1yUC9XEAEYASAAEgIk6fD_BwE,2024-08-09T13:46:00-0500,"Billable Google Ads Call",847.00,USD,1450652,"-All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGDmZwgU0xS2DsJcr43A60EEF&pest=pest&service=infestations%20removal&loc_interest_ms=&loc_physical_ms=9003800&gad_source=5&gclid=EAIaIQobChMI-bzJu_jnhwMVwAtPCB1yUC9XEAEYASAAEgIk6fD_BwE
EAIaIQobChMI3rKFrbPChwMVw2JHAR1rFQKXEAAYASAAEgKUL_D_BwE,2024-07-25T14:29:00-0500,"Billable Google Ads Call",932.00,USD,1439024,"-All Locations 7.24",https://fox-pest.com/local-location/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9003452&gad_source=1&gbraid=0AAAAACVgtGBR-K5dmAR0MoR9aJhgdpR1-&gclid=EAIaIQobChMI3rKFrbPChwMVw2JHAR1rFQKXEAAYASAAEgKUL_D_BwE
EAIaIQobChMI6_XEkPvnhwMVgRpPCB3vQBJKEAEYASAAEgKIQfD_BwE,2024-08-09T13:59:00-0500,"Billable Google Ads Call",200.00,USD,1450522,"-Performance Max - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9008532&gad_source=5&gclid=EAIaIQobChMI6_XEkPvnhwMVgRpPCB3vQBJKEAEYASAAEgKIQfD_BwE
CjwKCAjw_Na1BhAlEiwAM-dm7ITwbigf6qvWm85ATJfQID2D_1ZKzG_VknDYXm8KmiEKbcKjobO-mhoCiisQAvD_BwE,2024-08-09T14:08:00-0500,"Billable Google Ads Call",1045.00,USD,1450528,"-Performance Max - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=9004446&loc_physical_ms=9004446&gclid=CjwKCAjw_Na1BhAlEiwAM-dm7ITwbigf6qvWm85ATJfQID2D_1ZKzG_VknDYXm8KmiEKbcKjobO-mhoCiisQAvD_BwE
EAIaIQobChMI_OTfgcHChwMVOd7nAx0kTy23EAEYASAAEgLKqPD_BwE,2024-07-25T15:31:00-0500,"Billable Google Ads Call",635.00,USD,1439127,"-Performance Max - All Locations 7.24",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=9021523&loc_physical_ms=9021523&gclid=EAIaIQobChMI_OTfgcHChwMVOd7nAx0kTy23EAEYASAAEgLKqPD_BwE
CjwKCAjw_Na1BhAlEiwAM-dm7NNEBt1Bat8pCnRqImO28j31n7Z7wrKUVmDuwE-3xheNrM9Qv8yZLRoCSmIQAvD_BwE,2024-08-09T14:19:00-0500,"Billable Google Ads Call",884.00,USD,1450536,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=fleas&service=exterminator&loc_interest_ms=&loc_physical_ms=9005097&gad_source=1&gclid=CjwKCAjw_Na1BhAlEiwAM-dm7NNEBt1Bat8pCnRqImO28j31n7Z7wrKUVmDuwE-3xheNrM9Qv8yZLRoCSmIQAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjCiqWlK5dMqT7XWPxbrR6jETlhGpLJ7_xWAyP-fkMz1fKlGRZDBfDxoC0rwQAvD_BwE,2024-07-25T17:29:00-0500,"Billable Google Ads Call",910.00,USD,1439299,"-All Locations | Pest Low Cost | Search 7.24",https://fox-pest.com/local-location/?pest=fleas&service=exterminator&loc_interest_ms=&loc_physical_ms=9014286&gad_source=1&gbraid=0AAAAACVgtGAUgNmTp-NLlgmaYQiZSvm-o&gclid=CjwKCAjw74e1BhBnEiwAbqOAjCiqWlK5dMqT7XWPxbrR6jETlhGpLJ7_xWAyP-fkMz1fKlGRZDBfDxoC0rwQAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjAlQCVXe9I333xbWnm-MdWT7frEWfRuVW3Ffu9XpN9-f45FrUlOlqxoC_7kQAvD_BwE,2024-07-25T14:59:00-0500,"Billable Google Ads Call",954.00,USD,1439057,"-All Locations 7.24",https://fox-pest.com/local-location/?pest=ants&service=treatment&loc_interest_ms=&loc_physical_ms=9004530&gad_source=1&gbraid=0AAAAACVgtGBR-K5dmAR0MoR9aJhgdpR1-&gclid=CjwKCAjw74e1BhBnEiwAbqOAjAlQCVXe9I333xbWnm-MdWT7frEWfRuVW3Ffu9XpN9-f45FrUlOlqxoC_7kQAvD_BwE
EAIaIQobChMIm5DizIHohwMVWzMIBR3CoAz-EAAYASAAEgLL6vD_BwE,2024-08-09T14:27:00-0500,"Billable Google Ads Call",300.00,USD,1450544,"-All Locations",https://fox-pest.com/local-location/?pest=wasp&service=removal&loc_interest_ms=&loc_physical_ms=9002049&gad_source=1&gbraid=0AAAAACVgtGBp2fianiRCfakzzeYyTE2cF&gclid=EAIaIQobChMIm5DizIHohwMVWzMIBR3CoAz-EAAYASAAEgLL6vD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjHSiS9BS6BdWLiLvi970Ie2M_1tEnqBZCahau-AJcQPu-TB_HXZslRoC1FIQAvD_BwE,2024-07-25T15:05:00-0500,"Billable Google Ads Call",1022.00,USD,1439059,"-All Locations 7.24",https://fox-pest.com/locations/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9008623&gad_source=1&gclid=CjwKCAjw74e1BhBnEiwAbqOAjHSiS9BS6BdWLiLvi970Ie2M_1tEnqBZCahau-AJcQPu-TB_HXZslRoC1FIQAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjEDToTYqBxMlSJlIAlr1rcwvf8iAzeu3XtCLHOvOzk44y9bQRn09KRoCZYkQAvD_BwE,2024-07-25T17:36:00-0500,"Billable Google Ads Call",300.00,USD,1439324,"-All Locations | Pest Low Cost | Search 7.24",https://fox-pest.com/local-location/?pest=hornets&service=control&loc_interest_ms=&loc_physical_ms=9002573&gad_source=1&gbraid=0AAAAACVgtGAUgNmTp-NLlgmaYQiZSvm-o&gclid=CjwKCAjw74e1BhBnEiwAbqOAjEDToTYqBxMlSJlIAlr1rcwvf8iAzeu3XtCLHOvOzk44y9bQRn09KRoCZYkQAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjEQRq_O4HoysD5FEHOv3cOtaqob8CcL5iJ2AL-52YAcMXmjNf-zt2BoCUAMQAvD_BwE,2024-07-25T17:48:00-0500,"Billable Google Ads Call",585.00,USD,1439333,"-All Locations Brand 7.24",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9028647&gad_source=1&gbraid=0AAAAACVgtGCKTQVtOFxlhDjS4jiLBgmkV&gclid=CjwKCAjw74e1BhBnEiwAbqOAjEQRq_O4HoysD5FEHOv3cOtaqob8CcL5iJ2AL-52YAcMXmjNf-zt2BoCUAMQAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjL9whXU-Apj_0i43GZdJ6lx_n6_T-X77JRRryjZYZ_BZSMSGxrfk2RoC0RUQAvD_BwE,2024-07-25T15:15:00-0500,"Billable Google Ads Call",862.00,USD,1439071,"-All Locations 7.24",https://fox-pest.com/local-location/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9005070&gad_source=1&gbraid=0AAAAACVgtGBR-K5dmAR0MoR9aJhgdpR1-&gclid=CjwKCAjw74e1BhBnEiwAbqOAjL9whXU-Apj_0i43GZdJ6lx_n6_T-X77JRRryjZYZ_BZSMSGxrfk2RoC0RUQAvD_BwE
EAIaIQobChMIoIWqtMTChwMVSEP_AR2NNBnAEAAYASAAEgIiBvD_BwE,2024-07-25T15:51:00-0500,"Billable Google Ads Call",770.00,USD,1439136,"-All Locations 7.24",https://fox-pest.com/local-location/?pest=insect&service=treatment&loc_interest_ms=&loc_physical_ms=9021516&gad_source=1&gbraid=0AAAAACVgtGBR-K5dmAR0MoR9aJhgdpR1-&gclid=EAIaIQobChMIoIWqtMTChwMVSEP_AR2NNBnAEAAYASAAEgIiBvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjG3ounUNWK21BQdnQjyo3TkVt7lAI-d2qzPP54zS1c3AsK7tfmT4ZRoCju8QAvD_BwE,2024-07-25T15:16:00-0500,"Billable Google Ads Call",987.00,USD,1439073,"-All Locations 7.24",https://fox-pest.com/local-location/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9002010&gad_source=1&gbraid=0AAAAACVgtGBR-K5dmAR0MoR9aJhgdpR1-&gclid=CjwKCAjw74e1BhBnEiwAbqOAjG3ounUNWK21BQdnQjyo3TkVt7lAI-d2qzPP54zS1c3AsK7tfmT4ZRoCju8QAvD_BwE
CjwKCAjw_Na1BhAlEiwAM-dm7D6wSSjuFNSUOvwUZmQl7lqOfEoxVE8GfpvYuPkVgE7uV5wAKrncVhoC08MQAvD_BwE,2024-08-09T15:53:00-0500,"Billable Google Ads Call",871.00,USD,1450605,"-All Locations Brand",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=9028643&loc_physical_ms=1026661&gad_source=1&gclid=CjwKCAjw_Na1BhAlEiwAM-dm7D6wSSjuFNSUOvwUZmQl7lqOfEoxVE8GfpvYuPkVgE7uV5wAKrncVhoC08MQAvD_BwE
EAIaIQobChMIgcOqtvrnhwMVoQ2tBh3_QDvEEAAYASADEgLIMPD_BwE,2024-08-09T15:25:00-0500,"Billable Google Ads Call",787.00,USD,1450591,"-All Locations",https://fox-pest.com/locations/?pest=bees&service=hive%20removal&loc_interest_ms=&loc_physical_ms=9022185&gad_source=1&gbraid=0AAAAACVgtGBp2fianiRCfakzzeYyTE2cF&gclid=EAIaIQobChMIgcOqtvrnhwMVoQ2tBh3_QDvEEAAYASADEgLIMPD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjMV5R3p2GOVr8xS7lVSo8sInFgSoOtf0rsMQGQaG2qyyklm3R68ihBoCmFYQAvD_BwE,2024-07-25T18:43:00-0500,"Billable Google Ads Call",615.00,USD,1439440,"-All Locations | Pest Low Cost | Search 7.24",https://fox-pest.com/local-location/?pest=mice&service=extermination&loc_interest_ms=&loc_physical_ms=9001853&gad_source=1&gbraid=0AAAAACVgtGAUgNmTp-NLlgmaYQiZSvm-o&gclid=CjwKCAjw74e1BhBnEiwAbqOAjMV5R3p2GOVr8xS7lVSo8sInFgSoOtf0rsMQGQaG2qyyklm3R68ihBoCmFYQAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjMzEC3sF7BISy98kk4DB2yf13dxhhLWyb0gO_e4uhpg75BDqLxzfbhoClN0QAvD_BwE,2024-07-25T22:25:00-0500,"Billable Google Ads Call",630.00,USD,1439789,"-All Locations",https://fox-pest.com/local-location/?pest=bees&service=nest%20removal&loc_interest_ms=&loc_physical_ms=9005621&gad_source=1&gclid=CjwKCAjw74e1BhBnEiwAbqOAjMzEC3sF7BISy98kk4DB2yf13dxhhLWyb0gO_e4uhpg75BDqLxzfbhoClN0QAvD_BwE
EAIaIQobChMIocfB5pXohwMVKTDQBB2_PwksEAEYASAAEgKfyPD_BwE,2024-08-09T16:05:00-0500,"Billable Google Ads Call",1013.00,USD,1450616,"-Performance Max - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9004718&gad_source=5&gclid=EAIaIQobChMIocfB5pXohwMVKTDQBB2_PwksEAEYASAAEgKfyPD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjAsKySgeAHNZpx12AITO_EGCGEEsouWoOY0kZsyitkWACa42XMBYYBoCPUoQAvD_BwE,2024-07-25T23:29:00-0500,"Billable Google Ads Call",933.00,USD,1439891,"-Performance Max - All Locations 7.24",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=9002170&loc_physical_ms=9002170&gclid=CjwKCAjw74e1BhBnEiwAbqOAjAsKySgeAHNZpx12AITO_EGCGEEsouWoOY0kZsyitkWACa42XMBYYBoCPUoQAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjKiK-aZ0j5Xm66baQjkkgT7FGpm3Eij8_NFUgsPnUH3iX_mFKIfpyxoCiZUQAvD_BwE,2024-07-25T19:18:00-0500,"Billable Google Ads Call",1077.00,USD,1439504,"-All Locations 7.24",https://fox-pest.com/local-location/?pest=rat&service=removal&loc_interest_ms=&loc_physical_ms=9003430&gad_source=1&gbraid=0AAAAACVgtGBR-K5dmAR0MoR9aJhgdpR1-&gclid=CjwKCAjw74e1BhBnEiwAbqOAjKiK-aZ0j5Xm66baQjkkgT7FGpm3Eij8_NFUgsPnUH3iX_mFKIfpyxoCiZUQAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjC60y8phVQ49MiiwBX5LnHrL_1SqzA1EEWZpwhrGdxNT-c5FO_-dChoCdLcQAvD_BwE,2024-07-25T22:41:00-0500,"Billable Google Ads Call",820.00,USD,1439828,"-All Locations",https://fox-pest.com/home-protection-plan/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9191089&gad_source=1&gbraid=0AAAAACVgtGCR3HAoXJCSzWQuQr81edxpZ&gclid=CjwKCAjw74e1BhBnEiwAbqOAjC60y8phVQ49MiiwBX5LnHrL_1SqzA1EEWZpwhrGdxNT-c5FO_-dChoCdLcQAvD_BwE
CjwKCAjw_Na1BhAlEiwAM-dm7BU4UQYeW2GDIlh512UXkMfQKYcs9y9rrY8GjQApL095kTZVoAbNLRoCh1oQAvD_BwE,2024-08-09T19:37:00-0500,"Billable Google Ads Call",250.00,USD,1450859,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=wasps&service=nest%20removal&loc_interest_ms=&loc_physical_ms=9001853&gad_source=1&gbraid=0AAAAACVgtGCeGD-6vZAqcYlwMMxLdt6Ac&gclid=CjwKCAjw_Na1BhAlEiwAM-dm7BU4UQYeW2GDIlh512UXkMfQKYcs9y9rrY8GjQApL095kTZVoAbNLRoCh1oQAvD_BwE
CjwKCAjw_Na1BhAlEiwAM-dm7NGZHsWhm6MSxBh1jKz4VGSU3TX3lcL8qz_laKNfglqkhRyiewGyrBoCBDwQAvD_BwE,2024-08-09T19:33:00-0500,"Billable Google Ads Call",915.00,USD,1450873,"-All Locations",https://fox-pest.com/local-location/?pest=bee&service=exterminator&loc_interest_ms=&loc_physical_ms=9006663&gad_source=1&gbraid=0AAAAACVgtGBp2fianiRCfakzzeYyTE2cF&gclid=CjwKCAjw_Na1BhAlEiwAM-dm7NGZHsWhm6MSxBh1jKz4VGSU3TX3lcL8qz_laKNfglqkhRyiewGyrBoCBDwQAvD_BwE
EAIaIQobChMIw4W2zvjChwMVLjZ2Bh1OWiK7EAEYASAAEgKg_fD_BwE,2024-07-25T19:39:00-0500,"Billable Google Ads Call",910.00,USD,1439532,"-Performance Max - All Locations 7.24",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=9021621&loc_physical_ms=9021621&gclid=EAIaIQobChMIw4W2zvjChwMVLjZ2Bh1OWiK7EAEYASAAEgKg_fD_BwE
CjwKCAjw_Na1BhAlEiwAM-dm7I2f3EjxdVv2GvCfur9PNEvpdnOAadbeBH3FVQirwdoI0EVLkx9ZABoCd14QAvD_BwE,2024-08-09T16:23:00-0500,"Billable Google Ads Call",1050.00,USD,1450630,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=wasps&service=nest%20removal&loc_interest_ms=&loc_physical_ms=9002569&gad_source=1&gbraid=0AAAAACVgtGCeGD-6vZAqcYlwMMxLdt6Ac&gclid=CjwKCAjw_Na1BhAlEiwAM-dm7I2f3EjxdVv2GvCfur9PNEvpdnOAadbeBH3FVQirwdoI0EVLkx9ZABoCd14QAvD_BwE
EAIaIQobChMIhdfr2dXohwMVRzMIBR0AtQIVEAAYASAAEgJv1PD_BwE,2024-08-09T20:44:00-0500,"Billable Google Ads Call",299.00,USD,1450928,"-All Locations",https://fox-pest.com/local-location/?pest=wasps&service=nest%20removal&loc_interest_ms=&loc_physical_ms=9001926&gad_source=1&gbraid=0AAAAACVgtGBp2fianiRCfakzzeYyTE2cF&gclid=EAIaIQobChMIhdfr2dXohwMVRzMIBR0AtQIVEAAYASAAEgJv1PD_BwE
CjwKCAjw_Na1BhAlEiwAM-dm7C1wPPcZ77eOdA0O1CBZyjjtRWCK6PQOTp272exSGA472Q7inP9R2BoC5foQAvD_BwE,2024-08-09T19:54:00-0500,"Billable Google Ads Call",300.00,USD,1450883,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=hornets&service=control&loc_interest_ms=&loc_physical_ms=9003447&gad_source=1&gbraid=0AAAAACVgtGCeGD-6vZAqcYlwMMxLdt6Ac&gclid=CjwKCAjw_Na1BhAlEiwAM-dm7C1wPPcZ77eOdA0O1CBZyjjtRWCK6PQOTp272exSGA472Q7inP9R2BoC5foQAvD_BwE
CjwKCAjwzIK1BhAuEiwAHQmU3qiOsaGlNub5JodxY4PSTvycUhS9QhtkDINATy-7vRR9iLUqmeQ3mBoCmS0QAvD_BwE,2024-07-25T00:53:00-0500,"Billable Google Ads Call",998.00,USD,1439573,"-Performance Max - All Locations 7.24",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9003316&gad_source=1&gbraid=0AAAAACVgtGCNjSmvPJkR2MjkX5snUBauR&gclid=CjwKCAjwzIK1BhAuEiwAHQmU3qiOsaGlNub5JodxY4PSTvycUhS9QhtkDINATy-7vRR9iLUqmeQ3mBoCmS0QAvD_BwE
CjwKCAjw74e1BhBnEiwAbqOAjByfxj0drB7faNoKiKGLUvmZWDEol1sozND9X3J_K7vjE4B2fhcPGhoCQmUQAvD_BwE,2024-07-25T20:28:00-0500,"Billable Google Ads Call",1077.00,USD,1439595,"-All Locations",https://fox-pest.com/local-location/?pest=rodent&service=removal&loc_interest_ms=&loc_physical_ms=9002577&gad_source=1&gbraid=0AAAAACVgtGCR3HAoXJCSzWQuQr81edxpZ&gclid=CjwKCAjw74e1BhBnEiwAbqOAjByfxj0drB7faNoKiKGLUvmZWDEol1sozND9X3J_K7vjE4B2fhcPGhoCQmUQAvD_BwE
EAIaIQobChMIk_H56qfohwMV5xyKAx2jIS5VEAEYASAAEgJqKvD_BwE&num=1&cid=CAQSPADpaXnf7UQJ4evNhO6-5CZoO05D0y8HeFacLR2hmSWtZ9Oqb3xGFvf4Sl53CUcahyhOY8VtaZi5GeaiFxgB&sig=AOD64_0J-J9Mergooa-nRqdHrUU8YHDuYA&client=ca-pub-3657485900433238&rf=4&nb=0&adurl=https://fox-pest.com/local-location/%3Fgbraid%3D0AAAAACVgtGDmZwgU0xS2DsJcr43A60EEF%26pest%3Dbed-bugs%26service%3Dinfestations%2520removal%26loc_interest_ms%3D%26loc_physical_ms%3D1018766%26gad_source%3D5,2024-08-09T17:19:00-0500,"Billable Google Ads Call",851.00,USD,1450681,"-All Locations",https://googleads.g.doubleclick.net/aclk?sa=l&ai=Cb2-gQ0G2ZtPDN-e5qMwPo8O4qQXbqr2_eajbram0D7Xh2r_NARABILOjlUlgyf6UiYyk1A-gAeDogqsCyAEB4AIAqAMByAMKqgT2Ak_QXA6nI9KrS64RLpatQN2nOJZrh4uW8JTjwsP6TlLdgrdB30IcyLBuhpVDhquicjaO_HulKN9m3VZGst4YuChApR5SvOB8sBtzzldNW_WqnPCzhe7FhfYPl6CpndShZNJplPOqFF0zK7dQsc_bJzDYj0evHDaIsEI4ltDD-L-8kKch3uKZsQY-35XOnOJEo40kF0pRAp6El4byzNYNvFzH0Hn7gFCt6YR3R_ytng-C9dspeE4J7Bh8JdjJcdGff7IvYI0Haq6FA4OhgbD5lHjszQelzcz71P2FkyCO-XAx6LaogiBXrCNngy_3aQlfBP-NUJB_UPobSv35W7v1dY9MrXA42doz8E7NiABD0G91do66NgSwlmE_HBCW5udbH84CsM11IopmO8yHNq72Zaay8Lj4iTLppZUI3tssPBMOU0W4qvbTNW7oWoopW0eTZVSz8Yi93GSEPdHEYPm09iO_h8ppM81OV7F8Tl5JJ9q9ygLeJYndwASU0t3OlgTgBAGIBfvf-50-oAZR2AYCgAeIl_3UAagH2baxAqgH1ckbqAemvhuoB47OG6gHk9gbqAfulrECqAf-nrECqAevvrECqAfYtrECqAfmmrECqAeaBqgHl8WxAqgH89EbqAeW2BuoB6qbsQKoB4OtsQKoB-C9sQKoB_-esQKoB9-fsQKoB_jCsQKoB_vCsQLYBwGgCI6XPrAIArgIAdIIJgiAYRABGB0yAooCOguAQIDAgICAoKiAAki9_cE6WOyv9-qn6IcDsQlHuQNByfJ_eoAKA5gLAcgLAaoNAlVTyA0B4g0TCKue-Oqn6IcDFeccigMdoyEuVaITVAo3CANAAVIICgYSBAgBEAFon8H0-UVyIRIfIAIoAjgCQPvf-50-WAJo_v__________AYABAZgBAxoZChdjYS1wdWItMzY1NzQ4NTkwMDQzMzIzONgTDIIUFhoUZ2FtZS5nYW1lcnBsYXkxMS5iaW-IFAbQFQH4FgGAFwGyFwIYAboXBggBOAFIAbIYCRICwmcYUSIBANAYAegYAQ&gclid=EAIaIQobChMIk_H56qfohwMV5xyKAx2jIS5VEAEYASAAEgJqKvD_BwE&num=1&cid=CAQSPADpaXnf7UQJ4evNhO6-5CZoO05D0y8HeFacLR2hmSWtZ9Oqb3xGFvf4Sl53CUcahyhOY8VtaZi5GeaiFxgB&sig=AOD64_0J-J9Mergooa-nRqdHrUU8YHDuYA&client=ca-pub-3657485900433238&rf=4&nb=0&adurl=https://fox-pest.com/local-location/%3Fgbraid%3D0AAAAACVgtGDmZwgU0xS2DsJcr43A60EEF%26pest%3Dbed-bugs%26service%3Dinfestations%2520removal%26loc_interest_ms%3D%26loc_physical_ms%3D1018766%26gad_source%3D5
CjwKCAjw74e1BhBnEiwAbqOAjDcBixZXqYWFXTodBvePDzTcHVc6iabwFLoG6wwyZ208Hm6zrUmosBoC2GcQAvD_BwE,2024-07-25T20:40:00-0500,"Billable Google Ads Call",965.00,USD,1439611,"-All Locations",https://fox-pest.com/local-location/?pest=local&service=exterminator&loc_interest_ms=&loc_physical_ms=9003235&gad_source=1&gclid=CjwKCAjw74e1BhBnEiwAbqOAjDcBixZXqYWFXTodBvePDzTcHVc6iabwFLoG6wwyZ208Hm6zrUmosBoC2GcQAvD_BwE
EAIaIQobChMI2e3NstTjhwMVWZ9aBR0nfRsaEAAYASACEgIsIvD_BwE,2024-08-07T20:54:00-0500,"Billable Google Ads Call",890.00,USD,1450943,"-All Locations Brand",https://fox-pest.com/locations/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9005554&gad_source=1&gbraid=0AAAAACVgtGAsqQXdGNv810OpyNxNECU13&gclid=EAIaIQobChMI2e3NstTjhwMVWZ9aBR0nfRsaEAAYASACEgIsIvD_BwE
EAIaIQobChMIt76GvsjohwMVTJXLAR1fjjFoEAEYASAAEgJh0_D_BwE,2024-08-09T19:48:00-0500,"Billable Google Ads Call",705.00,USD,1450866,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGD9p8wmk50Bk8O_10mqGszaC&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9008532&gad_source=5&gclid=EAIaIQobChMIt76GvsjohwMVTJXLAR1fjjFoEAEYASAAEgJh0_D_BwE
EAIaIQobChMI-cD8i7vohwMVNKfLAR1AlCaUEAEYASAAEgIYvvD_BwE,2024-08-09T18:57:00-0500,"Billable Google Ads Call",1048.00,USD,1450810,"-Performance Max - All Locations",https://fox-pest.com/local-location/?gbraid=0AAAAACVgtGD9p8wmk50Bk8O_10mqGszaC&pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9002000&gad_source=5&gclid=EAIaIQobChMI-cD8i7vohwMVNKfLAR1AlCaUEAEYASAAEgIYvvD_BwE
